ReturnID,OrderID,ReturnDate,ProductID,CustomerID,ReturnReason,RefundAmount,Resolution
700411,505248,2023-06-04,1013,22401,Changed mind,397.12,Replaced
700412,505261,2024-01-26,1004,22380,Quality issue,1220.95,Refunded
700413,505273,2023-04-12,1019,21597,Changed mind,273.52,Refunded
700414,505278,2024-06-21,1033,20006,Damaged,523.12,Refunded
700415,505295,2024-06-16,1005,20316,Wrong item,740.31,Replaced
700416,505299,2023-02-12,1023,20149,Changed mind,42.24,Refunded
700417,505304,2024-09-04,1014,20227,Quality issue,159.34,Refunded
700418,505317,2023-10-19,1008,20304,Damaged,995.67,Replaced
700419,505330,2025-06-24,1022,21438,Quality issue,316.94,Replaced
700420,505343,2023-03-03,1020,22130,Quality issue,279.35,Replaced
700421,505346,2023-12-30,1039,22486,Changed mind,278.64,Refunded
700422,505349,2023-10-23,1033,22152,Wrong item,411.2,Refunded
700423,505382,2025-12-04,1001,21243,Late delivery,194.85,Replaced
700424,505384,2024-02-21,1015,21867,Damaged,243.24,Replaced
700425,505399,2023-07-29,1019,22072,Wrong item,280.76,Replaced
700426,505402,2023-07-11,1040,21931,Changed mind,100.37,Refunded
700427,505439,2024-11-01,1039,21237,Changed mind,344.88,Replaced
700428,505455,2023-06-25,1017,22357,Late delivery,177.86,Replaced
700429,505493,2024-09-01,1030,20981,Damaged,170.78,Refunded
700430,505494,2025-08-04,1004,21292,Late delivery,943.06,Replaced
700431,505498,2025-11-12,1008,21048,Late delivery,181.66,Replaced
700432,505506,2025-12-07,1012,22280,Damaged,251.35,Refunded
700433,505523,2024-11-06,1022,20816,Damaged,77.69,Replaced
700434,505524,2024-11-13,1001,21495,Wrong item,230.91,Replaced
700435,505527,2023-02-13,1026,20894,Late delivery,159.52,Replaced
700436,505528,2024-09-27,1015,22034,Quality issue,273.94,Replaced
700437,505558,2023-05-20,1033,21717,Damaged,647.62,Replaced
700438,505595,2023-10-09,1001,21046,Wrong item,276.74,Refunded
700439,505601,2023-10-19,1002,21299,Late delivery,306.06,Replaced
700440,505615,2025-11-16,1007,20658,Late delivery,23.83,Refunded
700441,505623,2025-11-07,1038,22187,Wrong item,193.45,Replaced
700442,505626,2023-01-31,1027,20393,Wrong item,98.51,Refunded
700443,505628,2025-04-27,1017,21322,Late delivery,463.37,Refunded
700444,505646,2023-08-11,1023,22393,Changed mind,106.01,Refunded
700445,505662,2025-12-05,1011,20922,Quality issue,686.08,Replaced
700446,505666,2025-12-22,1019,20753,Wrong item,1122.59,Replaced
700447,505690,2024-04-30,1012,21240,Changed mind,223.41,Refunded
700448,505691,2024-03-15,1012,21616,Damaged,579.55,Replaced
700449,505701,2025-08-14,1033,20632,Changed mind,268.53,Replaced
700450,505720,2024-03-15,1020,20736,Changed mind,813.51,Refunded
700451,505727,2024-04-17,1004,21718,Late delivery,256.66,Replaced
700452,505738,2025-09-05,1012,21630,Damaged,313.75,Refunded
700453,505757,2023-05-13,1005,20042,Late delivery,861.62,Replaced
700454,505784,2025-03-05,1030,20223,Damaged,78.8,Refunded
700455,505820,2024-10-15,1017,22190,Late delivery,202.2,Replaced
700456,505832,2025-06-19,1010,21038,Changed mind,550.81,Replaced
700457,505852,2023-01-15,1031,21854,Quality issue,1165.95,Refunded
700458,505867,2025-12-30,1010,21764,Late delivery,243.4,Refunded
700459,505888,2023-01-31,1027,21236,Late delivery,128.56,Replaced
700460,505925,2024-07-12,1024,22379,Late delivery,129.67,Refunded
700461,505929,2024-02-08,1006,20212,Quality issue,82.95,Refunded
700462,505950,2024-09-04,1013,21481,Quality issue,641.83,Replaced
700463,505975,2025-01-09,1018,21844,Changed mind,312.0,Replaced
700464,505979,2023-11-22,1001,21726,Late delivery,389.53,Replaced
700465,505996,2023-03-04,1026,20979,Late delivery,256.54,Replaced
700466,506010,2023-06-14,1022,22402,Late delivery,362.21,Refunded
700467,506029,2025-11-03,1007,20193,Late delivery,130.81,Replaced
700468,506043,2024-04-27,1001,20214,Wrong item,409.79,Refunded
700469,506053,2023-06-01,1030,22447,Wrong item,132.16,Refunded
700470,506057,2025-01-29,1011,20421,Wrong item,264.27,Refunded
700471,506058,2023-05-08,1001,20223,Quality issue,267.74,Refunded
700472,506072,2024-03-08,1021,22351,Changed mind,236.47,Replaced
700473,506080,2025-01-19,1012,21851,Quality issue,136.6,Replaced
700474,506093,2024-10-13,1027,20518,Damaged,93.44,Refunded
700475,506145,2025-03-23,1001,21874,Late delivery,773.08,Refunded
700476,506147,2023-08-13,1007,21458,Wrong item,62.52,Replaced
700477,506173,2025-11-08,1015,22339,Wrong item,262.83,Replaced
700478,506190,2024-06-30,1009,21239,Wrong item,99.04,Refunded
700479,506192,2024-09-21,1028,21135,Changed mind,489.7,Replaced
700480,506196,2025-10-10,1033,21169,Wrong item,998.99,Refunded
700481,506197,2024-05-16,1023,21977,Changed mind,78.56,Replaced
700482,506235,2023-04-30,1024,21735,Wrong item,62.47,Replaced
700483,506284,2025-01-17,1033,22089,Damaged,527.54,Replaced
700484,506303,2023-04-28,1033,21915,Damaged,313.23,Replaced
700485,506316,2024-05-11,1022,20433,Quality issue,96.51,Refunded
700486,506318,2023-04-10,1015,20202,Damaged,1361.76,Replaced
700487,506352,2024-07-18,1021,22320,Late delivery,1050.45,Replaced
700488,506357,2023-11-01,1032,21230,Quality issue,243.51,Refunded
700489,506376,2025-01-15,1032,22183,Quality issue,687.71,Replaced
700490,506452,2023-07-28,1014,20993,Changed mind,49.93,Refunded
700491,506464,2023-04-29,1008,21799,Late delivery,279.23,Refunded
700492,506473,2024-04-17,1015,21564,Quality issue,986.3,Replaced
700493,506474,2025-07-20,1009,21809,Changed mind,97.19,Refunded
700494,506490,2023-07-16,1012,22104,Wrong item,308.68,Refunded
700495,506491,2023-08-13,1007,20736,Late delivery,53.03,Replaced
700496,506504,2023-10-13,1008,21498,Late delivery,415.88,Replaced
700497,506514,2025-10-17,1024,20495,Wrong item,149.35,Replaced
700498,506515,2023-07-09,1027,22152,Late delivery,115.82,Replaced
700499,506521,2025-11-24,1026,21169,Quality issue,125.29,Replaced
700500,506522,2025-02-27,1030,22463,Changed mind,237.29,Replaced
700501,506554,2024-05-26,1028,21324,Late delivery,415.81,Refunded
700502,506604,2025-04-04,1028,21613,Late delivery,271.3,Replaced
700503,506605,2023-11-06,1029,21399,Damaged,275.69,Refunded
700504,506633,2023-02-13,1022,22181,Late delivery,162.16,Refunded
700505,506717,2023-09-02,1030,20402,Quality issue,152.96,Refunded
700506,506725,2025-12-25,1037,22133,Quality issue,291.81,Replaced
700507,506753,2023-07-21,1009,22376,Changed mind,87.48,Refunded
700508,506756,2023-02-17,1034,21365,Wrong item,95.69,Replaced
700509,506760,2025-05-19,1002,21929,Late delivery,112.33,Replaced
700510,506782,2023-01-28,1021,22241,Wrong item,266.05,Refunded
700511,506834,2024-03-05,1005,22075,Wrong item,709.74,Refunded
700512,506847,2025-08-21,1008,21985,Quality issue,209.01,Replaced
700513,506850,2023-09-07,1008,22172,Quality issue,610.15,Refunded
700514,506868,2024-04-01,1002,20145,Changed mind,114.54,Refunded
700515,506908,2025-06-20,1004,20167,Changed mind,288.61,Replaced
700516,506920,2024-05-29,1002,20263,Changed mind,240.36,Replaced
700517,506953,2023-10-03,1005,20684,Changed mind,124.11,Refunded
700518,506972,2024-03-18,1018,21677,Wrong item,491.59,Refunded
700519,506990,2023-05-02,1010,20871,Damaged,304.77,Replaced
700520,506996,2023-05-01,1019,21160,Damaged,306.73,Refunded
700521,507082,2025-06-05,1029,20952,Quality issue,159.29,Replaced
700522,507085,2025-11-27,1029,21263,Wrong item,76.93,Replaced
700523,507089,2025-07-06,1034,20214,Changed mind,105.55,Refunded
700524,507107,2024-04-26,1023,20693,Wrong item,44.36,Refunded
700525,507118,2024-03-03,1025,20557,Changed mind,261.06,Replaced
700526,507121,2024-06-03,1039,20080,Wrong item,346.83,Replaced
700527,507129,2025-04-10,1019,21515,Quality issue,1368.19,Refunded
700528,507150,2024-02-03,1014,20899,Quality issue,51.84,Replaced
700529,507158,2024-03-05,1030,20533,Quality issue,268.46,Replaced
700530,507163,2024-11-14,1014,21612,Late delivery,47.48,Refunded
700531,507165,2024-09-27,1029,21153,Wrong item,89.54,Replaced
700532,507166,2024-05-01,1033,20359,Damaged,636.53,Refunded
700533,507213,2025-04-13,1037,21853,Wrong item,330.02,Refunded
700534,507218,2025-07-15,1024,21118,Damaged,49.24,Replaced
700535,507220,2023-05-29,1009,20911,Damaged,525.53,Replaced
700536,507240,2024-08-09,1036,21103,Wrong item,70.79,Refunded
700537,507257,2025-01-04,1003,21125,Wrong item,800.47,Replaced
700538,507264,2023-04-26,1028,20347,Changed mind,213.48,Refunded
700539,507273,2023-06-17,1039,22376,Damaged,292.44,Refunded
700540,507284,2023-11-19,1033,22303,Quality issue,266.27,Refunded
700541,507289,2025-11-28,1013,22126,Damaged,483.55,Refunded
700542,507297,2025-09-19,1006,21666,Changed mind,94.71,Refunded
700543,507323,2025-12-01,1001,22147,Quality issue,186.41,Refunded
700544,507367,2023-05-05,1021,21661,Quality issue,893.5,Refunded
700545,507371,2024-06-11,1003,22149,Changed mind,602.97,Refunded
700546,507377,2025-12-19,1009,21164,Quality issue,149.76,Refunded
700547,507396,2023-03-12,1002,20962,Late delivery,520.59,Refunded
700548,507398,2025-04-03,1028,21915,Quality issue,176.88,Refunded
700549,507405,2025-09-22,1010,20994,Changed mind,293.44,Refunded
700550,507413,2023-03-23,1003,22081,Late delivery,518.52,Replaced
700551,507421,2025-06-17,1001,21932,Quality issue,371.36,Replaced
700552,507448,2023-06-22,1017,20584,Damaged,176.4,Refunded
700553,507450,2024-11-12,1004,21165,Quality issue,587.84,Replaced
700554,507451,2024-02-11,1011,20854,Changed mind,298.37,Refunded
700555,507452,2023-09-16,1008,20038,Late delivery,1004.04,Replaced
700556,507454,2024-06-27,1015,21861,Changed mind,297.61,Replaced
700557,507455,2024-07-16,1003,21781,Damaged,1109.63,Replaced
700558,507481,2025-04-27,1034,21334,Late delivery,99.23,Replaced
700559,507593,2023-06-24,1027,20405,Quality issue,97.54,Replaced
700560,507615,2024-06-07,1030,20147,Late delivery,151.93,Replaced
700561,507619,2023-08-09,1021,20394,Quality issue,281.7,Refunded
700562,507638,2023-02-18,1032,21336,Late delivery,157.52,Refunded
700563,507641,2025-07-05,1010,22241,Quality issue,1020.33,Replaced
700564,507664,2024-04-25,1005,21870,Wrong item,367.34,Replaced
700565,507672,2023-08-02,1029,22308,Late delivery,76.96,Replaced
700566,507683,2023-08-29,1015,20225,Quality issue,519.34,Replaced
700567,507700,2023-07-13,1019,22219,Late delivery,329.01,Refunded
700568,507712,2023-08-20,1024,21771,Damaged,151.82,Replaced
700569,507720,2025-08-18,1001,21835,Quality issue,527.91,Replaced
700570,507736,2023-11-10,1026,21782,Late delivery,466.08,Refunded
700571,507757,2025-04-26,1030,20168,Quality issue,244.1,Replaced
700572,507775,2024-02-15,1002,21349,Wrong item,186.55,Replaced
700573,507783,2023-05-05,1026,21961,Changed mind,134.18,Refunded
700574,507813,2024-07-27,1014,21466,Damaged,59.42,Refunded
700575,507815,2023-04-11,1002,22220,Quality issue,382.79,Replaced
700576,507819,2023-12-02,1022,21210,Quality issue,106.68,Refunded
700577,507824,2024-03-30,1026,20397,Damaged,431.23,Replaced
700578,507843,2025-09-19,1009,22397,Late delivery,94.38,Refunded
700579,507848,2025-11-22,1037,21081,Late delivery,312.41,Refunded
700580,507883,2023-01-27,1028,22347,Late delivery,501.34,Replaced
700581,507891,2024-01-27,1011,21033,Damaged,333.3,Replaced
700582,507896,2023-07-09,1026,20488,Quality issue,102.95,Replaced
700583,507903,2025-04-07,1012,21652,Wrong item,235.69,Replaced
700584,507931,2023-10-25,1014,20195,Late delivery,52.86,Refunded
700585,507933,2023-02-12,1017,21120,Late delivery,197.88,Refunded
700586,507950,2024-06-21,1006,22035,Damaged,77.16,Replaced
700587,507970,2025-04-01,1009,21754,Late delivery,213.66,Replaced
700588,507974,2024-10-07,1039,21403,Quality issue,1284.18,Replaced
700589,507980,2025-08-20,1025,22340,Late delivery,215.7,Refunded
700590,507981,2025-12-08,1030,20770,Quality issue,73.95,Refunded
700591,508009,2025-05-06,1035,21144,Quality issue,285.52,Refunded
700592,508020,2023-07-22,1001,20714,Changed mind,213.18,Replaced
700593,508036,2023-07-15,1016,22440,Wrong item,247.05,Refunded
700594,508045,2025-01-13,1040,21061,Changed mind,112.12,Replaced
700595,508049,2025-01-05,1035,20053,Late delivery,110.56,Refunded
700596,508056,2024-07-12,1027,20212,Wrong item,346.32,Replaced
700597,508058,2025-09-12,1002,21528,Quality issue,94.51,Refunded
700598,508072,2023-06-01,1028,21248,Late delivery,209.09,Replaced
700599,508084,2024-12-23,1020,20880,Changed mind,343.81,Refunded
700600,508087,2023-02-19,1025,21938,Damaged,218.4,Replaced
700601,508092,2023-10-21,1026,20070,Late delivery,133.25,Replaced
700602,508097,2024-12-10,1013,20971,Changed mind,587.77,Replaced
700603,508116,2024-04-24,1007,20228,Damaged,65.84,Replaced
700604,508127,2024-11-24,1026,22127,Changed mind,137.05,Refunded
700605,508131,2024-07-03,1020,21922,Wrong item,492.32,Replaced
700606,508136,2024-03-25,1026,20797,Quality issue,114.84,Refunded
700607,508145,2025-01-14,1023,21344,Quality issue,101.39,Replaced
700608,508186,2024-03-22,1011,22371,Damaged,324.81,Replaced
700609,508188,2024-11-18,1016,21551,Quality issue,870.76,Refunded
700610,508218,2024-03-13,1017,22235,Changed mind,172.07,Refunded
700611,508251,2023-04-02,1005,21928,Wrong item,176.33,Replaced
700612,508278,2025-03-27,1010,22409,Damaged,280.41,Refunded
700613,508281,2023-08-10,1023,22078,Late delivery,37.85,Replaced
700614,508288,2023-04-23,1040,21849,Wrong item,202.79,Replaced
700615,508294,2025-05-02,1006,21128,Late delivery,95.04,Refunded
700616,508298,2024-08-12,1003,20938,Damaged,829.78,Replaced
700617,508301,2023-07-17,1038,20733,Late delivery,710.96,Refunded
700618,508328,2024-10-31,1006,20407,Quality issue,334.35,Refunded
700619,508333,2025-02-15,1025,21088,Quality issue,199.79,Refunded
700620,508352,2023-04-01,1014,21622,Quality issue,102.41,Replaced
700621,508353,2025-10-11,1031,22274,Quality issue,748.54,Refunded
700622,508359,2025-04-29,1026,20699,Damaged,148.19,Replaced
700623,508385,2023-08-23,1030,21343,Wrong item,260.86,Replaced
700624,508399,2023-06-10,1016,20057,Wrong item,336.39,Refunded
700625,508410,2024-07-16,1033,21202,Changed mind,231.55,Refunded
700626,508427,2023-02-07,1003,21723,Late delivery,865.75,Refunded
700627,508438,2024-06-28,1007,22099,Changed mind,28.71,Refunded
700628,508476,2023-10-12,1032,20583,Damaged,215.85,Refunded
700629,508487,2024-05-26,1023,22207,Quality issue,84.52,Refunded
700630,508501,2025-09-08,1006,21122,Changed mind,77.9,Replaced
700631,508506,2024-05-30,1040,20282,Changed mind,221.66,Replaced
700632,508520,2025-09-26,1011,20193,Late delivery,736.17,Refunded
700633,508526,2023-01-03,1023,21850,Quality issue,49.94,Replaced
700634,508546,2025-10-22,1039,21223,Quality issue,1324.05,Replaced
700635,508564,2023-01-11,1037,21572,Changed mind,343.03,Replaced
700636,508589,2023-03-16,1026,21380,Changed mind,324.91,Replaced
700637,508665,2025-09-21,1022,21174,Wrong item,390.46,Refunded
700638,508685,2025-01-14,1019,21895,Wrong item,921.06,Replaced
700639,508688,2025-10-25,1038,21645,Changed mind,200.38,Refunded
700640,508703,2025-12-23,1009,20276,Changed mind,216.14,Refunded
700641,508730,2024-05-13,1031,20099,Changed mind,561.08,Refunded
700642,508734,2025-10-24,1013,20665,Late delivery,299.01,Refunded
700643,508743,2023-10-08,1030,22354,Changed mind,79.15,Replaced
700644,508746,2023-04-01,1024,21173,Changed mind,45.88,Refunded
700645,508767,2024-07-26,1012,21548,Wrong item,119.78,Refunded
700646,508786,2024-02-25,1008,22344,Damaged,410.89,Refunded
700647,508789,2023-09-22,1014,21214,Changed mind,42.85,Refunded
700648,508792,2024-04-14,1040,20114,Damaged,207.62,Refunded
700649,508821,2025-05-10,1033,20112,Damaged,588.48,Replaced
700650,508826,2026-01-20,1012,20553,Quality issue,94.53,Replaced
700651,508827,2023-08-28,1008,20048,Wrong item,224.65,Refunded
700652,508846,2025-03-11,1013,22470,Wrong item,696.25,Refunded
700653,508860,2024-12-27,1003,20033,Late delivery,402.25,Replaced
700654,508871,2024-08-23,1013,20592,Wrong item,515.56,Replaced
700655,508873,2023-02-18,1024,22059,Wrong item,176.65,Replaced
700656,508895,2024-06-04,1036,21725,Late delivery,169.5,Replaced
700657,508902,2025-11-11,1029,21818,Quality issue,74.1,Replaced
700658,508915,2024-08-07,1018,21901,Quality issue,151.63,Refunded
700659,508920,2024-08-07,1002,21492,Damaged,207.05,Refunded
700660,508921,2023-10-26,1033,21840,Wrong item,286.52,Refunded
700661,508947,2023-03-18,1031,20908,Changed mind,384.77,Replaced
700662,508955,2024-01-15,1030,21288,Changed mind,79.34,Refunded
700663,508959,2024-10-23,1014,22237,Changed mind,45.5,Refunded
700664,508960,2023-06-08,1013,22291,Changed mind,1604.62,Refunded
700665,508977,2024-06-25,1024,21622,Quality issue,43.32,Refunded
700666,508985,2023-01-15,1024,21000,Quality issue,54.48,Refunded
700667,508989,2023-12-08,1021,20018,Changed mind,514.6,Replaced
700668,508993,2024-12-09,1032,21032,Wrong item,156.16,Replaced
700669,509008,2024-08-30,1031,22465,Quality issue,389.55,Refunded
700670,509011,2023-08-23,1003,20944,Late delivery,551.52,Replaced
700671,509026,2024-06-24,1030,21450,Late delivery,74.72,Refunded
700672,509052,2025-09-15,1019,21297,Damaged,266.75,Replaced
700673,509072,2024-04-22,1009,20991,Late delivery,101.52,Refunded
700674,509092,2025-07-18,1002,20069,Late delivery,213.85,Replaced
700675,509096,2025-01-11,1008,21780,Damaged,548.74,Replaced
700676,509100,2024-11-08,1022,21124,Changed mind,214.25,Replaced
700677,509106,2023-12-01,1009,22217,Wrong item,106.71,Refunded
700678,509111,2024-01-24,1002,21622,Quality issue,229.28,Replaced
700679,509117,2025-09-22,1021,21144,Late delivery,433.46,Refunded
700680,509134,2025-08-31,1029,21509,Quality issue,66.38,Refunded
700681,509150,2023-06-14,1022,22169,Wrong item,86.63,Replaced
700682,509167,2023-03-12,1033,20693,Wrong item,201.66,Refunded
700683,509169,2024-12-26,1008,21544,Wrong item,1002.4,Replaced
700684,509174,2025-11-04,1024,21344,Changed mind,43.67,Replaced
700685,509207,2025-07-11,1009,21544,Damaged,416.86,Refunded
700686,509213,2025-08-18,1018,20358,Changed mind,150.06,Refunded
700687,509235,2024-12-16,1007,21537,Damaged,107.88,Replaced
700688,509260,2024-04-04,1019,21631,Wrong item,267.2,Replaced
700689,509262,2024-04-18,1020,22066,Quality issue,770.78,Replaced
700690,509267,2025-04-08,1030,22021,Changed mind,220.83,Refunded
700691,509280,2025-10-16,1027,20169,Damaged,88.66,Replaced
700692,509285,2024-10-04,1009,20536,Changed mind,310.61,Refunded
700693,509310,2024-01-29,1002,21549,Late delivery,286.96,Refunded
